,interaction_id,betti_number,birth,death,lifespan,vertices,vertices_set
95,95,2,0.7751071453094482,0.8064405918121338,0.03133344650268555,"[71, 92, 97, 119, 122, 136, 176, 204, 350, 357, 367, 403, 431, 443, 490, 515, 526, 530, 725, 726, 764, 831, 854, 855, 931, 932, 1020, 1075, 1206, 1217, 1222, 1223, 2069, 2070]","[['CREBBP', 'EP300', 'CHUK'], ['E2F2', 'E2F1', 'CDKN2A'], ['EP300', 'CTBP1', 'CHUK'], ['CREBBP', 'RASSF1', 'CHUK'], ['RASSF1', 'DAPK3', 'CHUK'], ['CTBP1', 'DAPK3', 'CHUK'], ['RASSF1', 'EP300', 'CTBP1'], ['E2F2', 'CDK6', 'CDKN2A'], ['RASSF1', 'DVL1', 'CTBP1'], ['E2F1', 'DVL1', 'CDKN2A'], ['CREBBP', 'RASSF1', 'DAPK3'], ['AKT1', 'CTBP1', 'DAPK3'], ['COL4A4', 'CDK6', 'E2F3'], ['CDK6', 'E2F3', 'TFG'], ['E2F3', 'TFG', 'AKT1'], ['RASSF1', 'EP300', 'DVL1'], ['CTNNA1', 'COL4A4', 'E2F3'], ['E2F2', 'CDK6', 'TFG'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['E2F2', 'E2F1', 'TFG'], ['CTNNA1', 'COL4A4', 'CDK6'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['CTNNA1', 'CDK6', 'CDKN2A'], ['CTNNA1', 'DVL1', 'CDKN2A'], ['APC2', 'AKT1', 'DAPK3'], ['DVL1', 'AKT1', 'CTBP1'], ['CREBBP', 'E2F1', 'TFG'], ['CREBBP', 'APC2', 'DAPK3'], ['CTNNA1', 'DVL1', 'AKT1'], ['CTNNA1', 'E2F3', 'AKT1'], ['CREBBP', 'TFG', 'APC2'], ['TFG', 'APC2', 'AKT1']]"
96,96,2,0.7758738994598389,0.7911970019340515,0.015323102474212646,"[115, 252, 295, 367, 445, 492, 692, 693, 862, 863, 867, 927, 1308, 1674, 2101, 2102]","[['CREBBP', 'RASSF1', 'EP300'], ['RASSF1', 'EP300', 'DAPK3'], ['LAMC3', 'COL4A2', 'DAPK3'], ['CREBBP', 'RASSF1', 'DAPK3'], ['EP300', 'DAPK3', 'CEBPA'], ['CREBBP', 'LAMC3', 'DAPK3'], ['CREBBP', 'EP300', 'CEBPA'], ['CREBBP', 'CDKN1A', 'CEBPA'], ['LAMC3', 'EPAS1', 'COL4A1'], ['LAMC3', 'COL4A2', 'COL4A1'], ['CREBBP', 'LAMC3', 'EPAS1'], ['COL4A2', 'DAPK3', 'CEBPA'], ['CDKN1A', 'COL4A2', 'CEBPA'], ['CREBBP', 'EPAS1', 'CDKN1A'], ['EPAS1', 'CDKN1A', 'COL4A1'], ['CDKN1A', 'COL4A2', 'COL4A1']]"
97,97,2,0.7787026762962341,0.7916849851608276,0.012982308864593506,"[81, 609, 633, 634, 878, 881, 900, 1421, 1548, 1716, 2269, 2270]","[['E2F2', 'E2F1', 'CDK2'], ['E2F1', 'EPAS1', 'CDK2'], ['COL4A4', 'EPAS1', 'AKT3'], ['COL4A4', 'EPAS1', 'CSF1R'], ['E2F2', 'E2F1', 'EPAS1'], ['E2F2', 'EPAS1', 'AKT3'], ['EPAS1', 'CDK2', 'CSF1R'], ['COL4A4', 'AKT3', 'CSF1R'], ['E2F2', 'RALBP1', 'AKT3'], ['E2F2', 'RALBP1', 'CDK2'], ['RALBP1', 'AKT3', 'CSF1R'], ['RALBP1', 'CDK2', 'CSF1R']]"
98,98,2,0.7842058539390564,0.8052284717559814,0.02102261781692505,"[57, 71, 92, 97, 119, 122, 136, 152, 176, 204, 350, 357, 367, 403, 431, 515, 526, 543, 547, 581, 583, 730, 759, 831, 893, 931, 932, 1000, 1009, 1020, 1022, 1024, 1075, 1217, 1220, 1222, 1223, 1273, 1373, 1381, 2481, 2484]","[['E2F2', 'E2F1', 'CKS1B'], ['CREBBP', 'EP300', 'CHUK'], ['E2F2', 'E2F1', 'CDKN2A'], ['EP300', 'CTBP1', 'CHUK'], ['CREBBP', 'RASSF1', 'CHUK'], ['RASSF1', 'DAPK3', 'CHUK'], ['CTBP1', 'DAPK3', 'CHUK'], ['E2F1', 'CDK4', 'CKS1B'], ['RASSF1', 'EP300', 'CTBP1'], ['E2F2', 'CDK6', 'CDKN2A'], ['RASSF1', 'DVL1', 'CTBP1'], ['E2F1', 'DVL1', 'CDKN2A'], ['CREBBP', 'RASSF1', 'DAPK3'], ['AKT1', 'CTBP1', 'DAPK3'], ['COL4A4', 'CDK6', 'E2F3'], ['RASSF1', 'EP300', 'DVL1'], ['CTNNA1', 'COL4A4', 'E2F3'], ['CDK4', 'CKS1B', 'EGLN2'], ['RALBP1', 'CDK6', 'E2F3'], ['CREBBP', 'EP300', 'EGLN2'], ['E2F2', 'RALBP1', 'CDK6'], ['DVL2', 'E2F1', 'DVL1'], ['DVL2', 'E2F1', 'CDK4'], ['CTNNA1', 'COL4A4', 'CDK6'], ['E2F2', 'RALBP1', 'CKS1B'], ['CTNNA1', 'CDK6', 'CDKN2A'], ['CTNNA1', 'DVL1', 'CDKN2A'], ['RALBP1', 'E2F3', 'AKT1'], ['DVL2', 'EP300', 'DVL1'], ['APC2', 'AKT1', 'DAPK3'], ['RALBP1', 'EP300', 'CKS1B'], ['EP300', 'CKS1B', 'EGLN2'], ['DVL1', 'AKT1', 'CTBP1'], ['CREBBP', 'APC2', 'DAPK3'], ['CREBBP', 'APC2', 'EGLN2'], ['CTNNA1', 'DVL1', 'AKT1'], ['CTNNA1', 'E2F3', 'AKT1'], ['DVL2', 'RALBP1', 'EP300'], ['DVL2', 'RALBP1', 'AKT1'], ['DVL2', 'CDK4', 'AKT1'], ['APC2', 'CDK4', 'AKT1'], ['APC2', 'CDK4', 'EGLN2']]"
99,99,2,0.7844408750534058,0.784563422203064,0.00012254714965820312,"[92, 115, 195, 350, 357, 515, 558, 723, 725, 726, 854, 855, 872, 878, 888, 1529, 2518, 2529]","[['E2F2', 'E2F1', 'CDKN2A'], ['CREBBP', 'RASSF1', 'EP300'], ['CREBBP', 'RASSF1', 'CTBP1'], ['RASSF1', 'DVL1', 'CTBP1'], ['E2F1', 'DVL1', 'CDKN2A'], ['RASSF1', 'EP300', 'DVL1'], ['DVL2', 'DVL1', 'CTBP1'], ['DVL2', 'DVL1', 'CDKN2A'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['CREBBP', 'E2F1', 'EPAS1'], ['E2F2', 'E2F1', 'EPAS1'], ['DVL2', 'CDKN2A', 'CTBP1'], ['E2F2', 'EPAS1', 'CDKN2A'], ['CREBBP', 'EPAS1', 'CTBP1'], ['EPAS1', 'CDKN2A', 'CTBP1']]"
100,100,2,0.7868317365646362,0.8025944828987122,0.015762746334075928,"[63, 71, 92, 97, 113, 130, 144, 162, 164, 176, 289, 291, 329, 350, 357, 382, 515, 606, 623, 626, 633, 634, 646, 669, 723, 725, 726, 854, 855, 867, 872, 878, 881, 2034, 2735, 2741]","[['CREBBP', 'EP300', 'CSF2RA'], ['CREBBP', 'EP300', 'CHUK'], ['E2F2', 'E2F1', 'CDKN2A'], ['EP300', 'CTBP1', 'CHUK'], ['COL4A4', 'EP300', 'CSF2RA'], ['CREBBP', 'COL4A4', 'EP300'], ['E2F2', 'CDK6', 'DAPK1'], ['CDK6', 'AKT3', 'DAPK1'], ['E2F2', 'CDKN2A', 'DAPK1'], ['RASSF1', 'EP300', 'CTBP1'], ['COL4A4', 'AKT3', 'DAPK1'], ['DVL1', 'CTBP1', 'CHUK'], ['DVL2', 'DVL1', 'CHUK'], ['RASSF1', 'DVL1', 'CTBP1'], ['E2F1', 'DVL1', 'CDKN2A'], ['EPAS1', 'CSF1R', 'CSF2RA'], ['RASSF1', 'EP300', 'DVL1'], ['COL4A4', 'CSF1R', 'CSF2RA'], ['CREBBP', 'LAMC3', 'CSF2RA'], ['LAMC3', 'EPAS1', 'CSF2RA'], ['COL4A4', 'EPAS1', 'AKT3'], ['COL4A4', 'EPAS1', 'CSF1R'], ['E2F2', 'CDK6', 'AKT3'], ['CREBBP', 'COL4A4', 'DAPK1'], ['DVL2', 'DVL1', 'CDKN2A'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['CREBBP', 'LAMC3', 'EPAS1'], ['CREBBP', 'E2F1', 'EPAS1'], ['E2F2', 'E2F1', 'EPAS1'], ['E2F2', 'EPAS1', 'AKT3'], ['CREBBP', 'DAPK1', 'CHUK'], ['DVL2', 'CDKN2A', 'CHUK'], ['CDKN2A', 'DAPK1', 'CHUK']]"
101,101,2,0.786906361579895,0.8027538657188416,0.015847504138946533,"[71, 97, 119, 122, 136, 138, 143, 176, 260, 262, 350, 359, 367, 396, 515, 547, 583, 730, 893, 962, 1007, 1022, 1023, 1167, 1464, 2711, 2743, 2744]","[['CREBBP', 'EP300', 'CHUK'], ['EP300', 'CTBP1', 'CHUK'], ['CREBBP', 'RASSF1', 'CHUK'], ['RASSF1', 'DAPK3', 'CHUK'], ['CTBP1', 'DAPK3', 'CHUK'], ['DVL1', 'CTBP1', 'DAPK3'], ['E2F2', 'CDK6', 'E2F3'], ['RASSF1', 'EP300', 'CTBP1'], ['DVL2', 'DVL1', 'DAPK3'], ['E2F2', 'E2F1', 'E2F3'], ['RASSF1', 'DVL1', 'CTBP1'], ['E2F2', 'E2F1', 'DVL1'], ['CREBBP', 'RASSF1', 'DAPK3'], ['E2F2', 'DVL1', 'CKS1B'], ['RASSF1', 'EP300', 'DVL1'], ['RALBP1', 'CDK6', 'E2F3'], ['E2F2', 'RALBP1', 'CDK6'], ['DVL2', 'E2F1', 'DVL1'], ['E2F2', 'RALBP1', 'CKS1B'], ['CREBBP', 'CRKL', 'EP300'], ['RALBP1', 'CRKL', 'EP300'], ['RALBP1', 'EP300', 'CKS1B'], ['EP300', 'DVL1', 'CKS1B'], ['CREBBP', 'CRKL', 'DAPK3'], ['DVL2', 'E2F1', 'DAPK3'], ['RALBP1', 'CRKL', 'E2F3'], ['CRKL', 'E2F3', 'DAPK3'], ['E2F1', 'E2F3', 'DAPK3']]"
102,102,2,0.786906361579895,0.8019658327102661,0.015059471130371094,"[143, 359, 396, 547, 583, 725, 726, 854, 855, 872, 878, 893, 962, 1007, 1022, 1023, 1167, 1500, 1674, 2224, 2284, 2711, 2743, 2746]","[['E2F2', 'CDK6', 'E2F3'], ['E2F2', 'E2F1', 'DVL1'], ['E2F2', 'DVL1', 'CKS1B'], ['RALBP1', 'CDK6', 'E2F3'], ['E2F2', 'RALBP1', 'CDK6'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['CREBBP', 'E2F1', 'EPAS1'], ['E2F2', 'E2F1', 'EPAS1'], ['E2F2', 'RALBP1', 'CKS1B'], ['CREBBP', 'CRKL', 'EP300'], ['RALBP1', 'CRKL', 'EP300'], ['RALBP1', 'EP300', 'CKS1B'], ['EP300', 'DVL1', 'CKS1B'], ['CREBBP', 'CRKL', 'DAPK3'], ['CREBBP', 'CDKN1A', 'DAPK3'], ['CREBBP', 'EPAS1', 'CDKN1A'], ['E2F2', 'E2F3', 'EPAS1'], ['E2F3', 'EPAS1', 'CDKN1A'], ['RALBP1', 'CRKL', 'E2F3'], ['CRKL', 'E2F3', 'DAPK3'], ['E2F3', 'CDKN1A', 'DAPK3']]"
103,103,2,0.786906361579895,0.7950479984283447,0.008141636848449707,"[63, 113, 130, 143, 144, 162, 166, 289, 359, 382, 396, 547, 583, 606, 623, 626, 633, 634, 646, 669, 725, 726, 854, 855, 867, 872, 878, 881, 893, 962, 1002, 1007, 1022, 1023, 1167, 2711, 2743, 2753]","[['CREBBP', 'EP300', 'CSF2RA'], ['COL4A4', 'EP300', 'CSF2RA'], ['CREBBP', 'COL4A4', 'EP300'], ['E2F2', 'CDK6', 'E2F3'], ['E2F2', 'CDK6', 'DAPK1'], ['CDK6', 'AKT3', 'DAPK1'], ['E2F2', 'E2F3', 'DAPK1'], ['COL4A4', 'AKT3', 'DAPK1'], ['E2F2', 'E2F1', 'DVL1'], ['EPAS1', 'CSF1R', 'CSF2RA'], ['E2F2', 'DVL1', 'CKS1B'], ['RALBP1', 'CDK6', 'E2F3'], ['E2F2', 'RALBP1', 'CDK6'], ['COL4A4', 'CSF1R', 'CSF2RA'], ['CREBBP', 'LAMC3', 'CSF2RA'], ['LAMC3', 'EPAS1', 'CSF2RA'], ['COL4A4', 'EPAS1', 'AKT3'], ['COL4A4', 'EPAS1', 'CSF1R'], ['E2F2', 'CDK6', 'AKT3'], ['CREBBP', 'COL4A4', 'DAPK1'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['CREBBP', 'LAMC3', 'EPAS1'], ['CREBBP', 'E2F1', 'EPAS1'], ['E2F2', 'E2F1', 'EPAS1'], ['E2F2', 'EPAS1', 'AKT3'], ['E2F2', 'RALBP1', 'CKS1B'], ['CREBBP', 'CRKL', 'EP300'], ['CREBBP', 'DAPK3', 'DAPK1'], ['RALBP1', 'CRKL', 'EP300'], ['RALBP1', 'EP300', 'CKS1B'], ['EP300', 'DVL1', 'CKS1B'], ['CREBBP', 'CRKL', 'DAPK3'], ['RALBP1', 'CRKL', 'E2F3'], ['CRKL', 'E2F3', 'DAPK3'], ['E2F3', 'DAPK3', 'DAPK1']]"
104,104,2,0.787987232208252,0.7952079772949219,0.007220745086669922,"[590, 734, 862, 867, 1396, 1674, 2101, 2680, 2764, 2765]","[['CREBBP', 'LAMC3', 'EP300'], ['CREBBP', 'EP300', 'CDKN1A'], ['LAMC3', 'EPAS1', 'COL4A1'], ['CREBBP', 'LAMC3', 'EPAS1'], ['LAMC3', 'CDKN1B', 'COL4A1'], ['CREBBP', 'EPAS1', 'CDKN1A'], ['EPAS1', 'CDKN1A', 'COL4A1'], ['LAMC3', 'EP300', 'CDKN1B'], ['EP300', 'CDKN1B', 'CDKN1A'], ['CDKN1B', 'CDKN1A', 'COL4A1']]"
105,105,2,0.790569543838501,0.8031082153320312,0.012538671493530273,"[71, 92, 97, 115, 119, 122, 136, 176, 204, 252, 350, 357, 403, 431, 443, 445, 490, 515, 526, 530, 692, 725, 726, 764, 831, 854, 855, 931, 932, 1075, 1206, 1222, 1223, 1227, 2931, 2932]","[['CREBBP', 'EP300', 'CHUK'], ['E2F2', 'E2F1', 'CDKN2A'], ['EP300', 'CTBP1', 'CHUK'], ['CREBBP', 'RASSF1', 'EP300'], ['CREBBP', 'RASSF1', 'CHUK'], ['RASSF1', 'DAPK3', 'CHUK'], ['CTBP1', 'DAPK3', 'CHUK'], ['RASSF1', 'EP300', 'CTBP1'], ['E2F2', 'CDK6', 'CDKN2A'], ['RASSF1', 'EP300', 'DAPK3'], ['RASSF1', 'DVL1', 'CTBP1'], ['E2F1', 'DVL1', 'CDKN2A'], ['AKT1', 'CTBP1', 'DAPK3'], ['COL4A4', 'CDK6', 'E2F3'], ['CDK6', 'E2F3', 'TFG'], ['EP300', 'DAPK3', 'CEBPA'], ['E2F3', 'TFG', 'AKT1'], ['RASSF1', 'EP300', 'DVL1'], ['CTNNA1', 'COL4A4', 'E2F3'], ['E2F2', 'CDK6', 'TFG'], ['CREBBP', 'EP300', 'CEBPA'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['E2F2', 'E2F1', 'TFG'], ['CTNNA1', 'COL4A4', 'CDK6'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['CTNNA1', 'CDK6', 'CDKN2A'], ['CTNNA1', 'DVL1', 'CDKN2A'], ['DVL1', 'AKT1', 'CTBP1'], ['CREBBP', 'E2F1', 'TFG'], ['CTNNA1', 'DVL1', 'AKT1'], ['CTNNA1', 'E2F3', 'AKT1'], ['AKT1', 'DAPK3', 'CEBPA'], ['CREBBP', 'TFG', 'CEBPA'], ['TFG', 'AKT1', 'CEBPA']]"
106,106,2,0.7937988638877869,0.8084498643875122,0.014651000499725342,"[71, 97, 115, 119, 122, 136, 138, 176, 252, 350, 445, 515, 692, 842, 917, 927, 1009, 1306, 1590, 1992, 1995, 2277, 3193, 3196]","[['CREBBP', 'EP300', 'CHUK'], ['EP300', 'CTBP1', 'CHUK'], ['CREBBP', 'RASSF1', 'EP300'], ['CREBBP', 'RASSF1', 'CHUK'], ['RASSF1', 'DAPK3', 'CHUK'], ['CTBP1', 'DAPK3', 'CHUK'], ['DVL1', 'CTBP1', 'DAPK3'], ['RASSF1', 'EP300', 'CTBP1'], ['RASSF1', 'EP300', 'DAPK3'], ['RASSF1', 'DVL1', 'CTBP1'], ['EP300', 'DAPK3', 'CEBPA'], ['RASSF1', 'EP300', 'DVL1'], ['CREBBP', 'EP300', 'CEBPA'], ['DVL1', 'COL4A2', 'DAPK3'], ['CREBBP', 'EP300', 'CDKN2B'], ['COL4A2', 'DAPK3', 'CEBPA'], ['DVL2', 'EP300', 'DVL1'], ['EP300', 'EGF', 'CDKN2B'], ['DVL2', 'DVL1', 'COL4A2'], ['CREBBP', 'CDKN2B', 'CEBPA'], ['COL4A2', 'CDKN2B', 'CEBPA'], ['DVL2', 'EP300', 'EGF'], ['DVL2', 'COL4A2', 'EGF'], ['COL4A2', 'EGF', 'CDKN2B']]"
107,107,2,0.7944186925888062,0.8311654925346375,0.0367467999458313,"[63, 74, 149, 359, 396, 443, 530, 641, 646, 725, 726, 764, 818, 829, 854, 855, 893, 1007, 1022, 1023, 1131, 1206, 1216, 1548, 1653, 1666, 2069, 2642, 3229, 3237]","[['CREBBP', 'EP300', 'CSF2RA'], ['CTNNA2', 'APC2', 'DCC'], ['CDK6', 'E2F3', 'AKT3'], ['E2F2', 'E2F1', 'DVL1'], ['E2F2', 'DVL1', 'CKS1B'], ['CDK6', 'E2F3', 'TFG'], ['E2F2', 'CDK6', 'TFG'], ['CREBBP', 'CTNNA2', 'DCC'], ['E2F2', 'CDK6', 'AKT3'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['E2F2', 'E2F1', 'TFG'], ['CREBBP', 'DCC', 'CSF2RA'], ['CRKL', 'EP300', 'CSF2RA'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['E2F2', 'RALBP1', 'CKS1B'], ['RALBP1', 'CRKL', 'EP300'], ['RALBP1', 'EP300', 'CKS1B'], ['EP300', 'DVL1', 'CKS1B'], ['RALBP1', 'CRKL', 'CSF2RA'], ['CREBBP', 'E2F1', 'TFG'], ['CREBBP', 'CTNNA2', 'APC2'], ['E2F2', 'RALBP1', 'AKT3'], ['RALBP1', 'AKT3', 'CSF2RA'], ['AKT3', 'DCC', 'CSF2RA'], ['CREBBP', 'TFG', 'APC2'], ['E2F3', 'TFG', 'APC2'], ['E2F3', 'APC2', 'AKT3'], ['APC2', 'AKT3', 'DCC']]"
108,108,2,0.7953780889511108,0.798979640007019,0.003601551055908203,"[143, 359, 396, 547, 583, 725, 726, 854, 855, 872, 878, 893, 962, 1007, 1022, 1023, 1232, 1674, 2224, 2284, 3370, 3375]","[['E2F2', 'CDK6', 'E2F3'], ['E2F2', 'E2F1', 'DVL1'], ['E2F2', 'DVL1', 'CKS1B'], ['RALBP1', 'CDK6', 'E2F3'], ['E2F2', 'RALBP1', 'CDK6'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['CREBBP', 'E2F1', 'EPAS1'], ['E2F2', 'E2F1', 'EPAS1'], ['E2F2', 'RALBP1', 'CKS1B'], ['CREBBP', 'CRKL', 'EP300'], ['RALBP1', 'CRKL', 'EP300'], ['RALBP1', 'EP300', 'CKS1B'], ['EP300', 'DVL1', 'CKS1B'], ['CREBBP', 'RALBP1', 'CRKL'], ['CREBBP', 'EPAS1', 'CDKN1A'], ['E2F2', 'E2F3', 'EPAS1'], ['E2F3', 'EPAS1', 'CDKN1A'], ['CREBBP', 'RALBP1', 'CDKN1A'], ['RALBP1', 'E2F3', 'CDKN1A']]"
109,109,2,0.7955859899520874,0.8014496564865112,0.005863666534423828,"[63, 71, 92, 97, 113, 115, 119, 122, 136, 176, 204, 252, 350, 357, 382, 403, 405, 445, 515, 606, 623, 626, 633, 634, 646, 725, 726, 831, 854, 855, 867, 872, 878, 881, 931, 932, 939, 1075, 1222, 1227, 2805, 2885, 3380, 3395]","[['CREBBP', 'EP300', 'CSF2RA'], ['CREBBP', 'EP300', 'CHUK'], ['E2F2', 'E2F1', 'CDKN2A'], ['EP300', 'CTBP1', 'CHUK'], ['COL4A4', 'EP300', 'CSF2RA'], ['CREBBP', 'RASSF1', 'EP300'], ['CREBBP', 'RASSF1', 'CHUK'], ['RASSF1', 'DAPK3', 'CHUK'], ['CTBP1', 'DAPK3', 'CHUK'], ['RASSF1', 'EP300', 'CTBP1'], ['E2F2', 'CDK6', 'CDKN2A'], ['RASSF1', 'EP300', 'DAPK3'], ['RASSF1', 'DVL1', 'CTBP1'], ['E2F1', 'DVL1', 'CDKN2A'], ['EPAS1', 'CSF1R', 'CSF2RA'], ['AKT1', 'CTBP1', 'DAPK3'], ['COL4A4', 'CDK6', 'AKT3'], ['EP300', 'DAPK3', 'CEBPA'], ['RASSF1', 'EP300', 'DVL1'], ['COL4A4', 'CSF1R', 'CSF2RA'], ['CREBBP', 'LAMC3', 'CSF2RA'], ['LAMC3', 'EPAS1', 'CSF2RA'], ['COL4A4', 'EPAS1', 'AKT3'], ['COL4A4', 'EPAS1', 'CSF1R'], ['E2F2', 'CDK6', 'AKT3'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['CTNNA1', 'COL4A4', 'CDK6'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['CREBBP', 'LAMC3', 'EPAS1'], ['CREBBP', 'E2F1', 'EPAS1'], ['E2F2', 'E2F1', 'EPAS1'], ['E2F2', 'EPAS1', 'AKT3'], ['CTNNA1', 'CDK6', 'CDKN2A'], ['CTNNA1', 'DVL1', 'CDKN2A'], ['CTNNA1', 'COL4A4', 'EGFR'], ['DVL1', 'AKT1', 'CTBP1'], ['CTNNA1', 'DVL1', 'AKT1'], ['AKT1', 'DAPK3', 'CEBPA'], ['COL4A4', 'EP300', 'EGFR'], ['EP300', 'EGFR', 'CEBPA'], ['CTNNA1', 'AKT1', 'EGFR'], ['AKT1', 'EGFR', 'CEBPA']]"
110,110,2,0.796642541885376,0.7996969223022461,0.003054380416870117,"[71, 97, 119, 122, 136, 138, 149, 176, 295, 327, 350, 359, 367, 396, 492, 515, 547, 583, 646, 725, 726, 842, 854, 855, 862, 863, 867, 872, 878, 881, 893, 1000, 1009, 1022, 1023, 1273, 1373, 1590, 1602, 2731, 3448, 3449]","[['CREBBP', 'EP300', 'CHUK'], ['EP300', 'CTBP1', 'CHUK'], ['CREBBP', 'RASSF1', 'CHUK'], ['RASSF1', 'DAPK3', 'CHUK'], ['CTBP1', 'DAPK3', 'CHUK'], ['DVL1', 'CTBP1', 'DAPK3'], ['CDK6', 'E2F3', 'AKT3'], ['RASSF1', 'EP300', 'CTBP1'], ['LAMC3', 'COL4A2', 'DAPK3'], ['E2F3', 'AKT3', 'AKT1'], ['RASSF1', 'DVL1', 'CTBP1'], ['E2F2', 'E2F1', 'DVL1'], ['CREBBP', 'RASSF1', 'DAPK3'], ['E2F2', 'DVL1', 'CKS1B'], ['CREBBP', 'LAMC3', 'DAPK3'], ['RASSF1', 'EP300', 'DVL1'], ['RALBP1', 'CDK6', 'E2F3'], ['E2F2', 'RALBP1', 'CDK6'], ['E2F2', 'CDK6', 'AKT3'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['DVL1', 'COL4A2', 'DAPK3'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['LAMC3', 'EPAS1', 'COL4A1'], ['LAMC3', 'COL4A2', 'COL4A1'], ['CREBBP', 'LAMC3', 'EPAS1'], ['CREBBP', 'E2F1', 'EPAS1'], ['E2F2', 'E2F1', 'EPAS1'], ['E2F2', 'EPAS1', 'AKT3'], ['E2F2', 'RALBP1', 'CKS1B'], ['RALBP1', 'E2F3', 'AKT1'], ['DVL2', 'EP300', 'DVL1'], ['RALBP1', 'EP300', 'CKS1B'], ['EP300', 'DVL1', 'CKS1B'], ['DVL2', 'RALBP1', 'EP300'], ['DVL2', 'RALBP1', 'AKT1'], ['DVL2', 'DVL1', 'COL4A2'], ['DVL2', 'COL4A2', 'AKT1'], ['EPAS1', 'AKT3', 'COL4A1'], ['AKT3', 'AKT1', 'COL4A1'], ['COL4A2', 'AKT1', 'COL4A1']]"
111,111,2,0.7986832857131958,0.798979640007019,0.0002963542938232422,"[81, 359, 396, 590, 609, 725, 726, 854, 855, 867, 872, 893, 1022, 1023, 1716, 2679, 2680, 3361, 3397, 3398, 3605, 3606]","[['E2F2', 'E2F1', 'CDK2'], ['E2F2', 'E2F1', 'DVL1'], ['E2F2', 'DVL1', 'CKS1B'], ['CREBBP', 'LAMC3', 'EP300'], ['E2F1', 'EPAS1', 'CDK2'], ['CREBBP', 'EP300', 'CTNNB1'], ['CREBBP', 'E2F1', 'CTNNB1'], ['EP300', 'DVL1', 'CTNNB1'], ['E2F1', 'DVL1', 'CTNNB1'], ['CREBBP', 'LAMC3', 'EPAS1'], ['CREBBP', 'E2F1', 'EPAS1'], ['E2F2', 'RALBP1', 'CKS1B'], ['RALBP1', 'EP300', 'CKS1B'], ['EP300', 'DVL1', 'CKS1B'], ['E2F2', 'RALBP1', 'CDK2'], ['RALBP1', 'EP300', 'CDKN1B'], ['LAMC3', 'EP300', 'CDKN1B'], ['LAMC3', 'CDKN1B', 'EPAS1'], ['RALBP1', 'CDKN1B', 'EGLN3'], ['CDKN1B', 'EPAS1', 'EGLN3'], ['RALBP1', 'CDK2', 'EGLN3'], ['EPAS1', 'CDK2', 'EGLN3']]"
